#bar	#beat	#offset	#dur	#count	#S0	#S1	#S2	#S3	#S4	#S5	#S6	#root	#key	#harm	#pitches
1	1	0	1	4	7	19	3	15	13	11	16	E	e	i	2e 1g 1b
1	2	1	0.5	2	12	17	8	13	11	16	7	B	e	vb	1e 1f# 2b
1	2.5	1.5	0.5	2	15	13	11	16	7	19	3	B	e	(vb)	1d 1f# 2b
1	3	2	0.5	2	6	18	9	14	12	10	15	C	e	VI7	1c 1e 1g 1b
1	3.5	2.5	0.5	2	9	14	12	17	8	13	11	C	e	(VI7)	1c 1d# 1g 1b
1	4	3	0.5	2	12	10	15	6	18	9	14	A	e	ivb	1c 1e 1f# 1a
1	4.5	3.5	0.5	2	8	13	11	9	21	5	17	A	e	(ivb)	1c 2e 1a
2	1	4	0.5	2	15	13	11	16	7	19	3	B	e	V	1d# 1f# 2b
2	1.5	4.5	0.5	2	18	9	14	12	10	15	6	B	e	(V)	1d# 1f# 1a 1b
2	2	5	0.5	2	7	19	3	15	13	11	16	E	e	ib	2e 1g 1b
2	2.5	5.5	0.5	2	20	4	16	7	12	17	8	D	e	-VIIb	1d# 2f# 1a
2	3	6	0.5	2	7	19	3	15	13	11	16	E	e	i	2e 1g 1b
2	3.5	6.5	0.5	2	10	15	6	18	9	14	12	E	e	(i)	1d 1e 1g 1b
2	4	7	0.5	2	4	16	7	12	17	8	20	C	e	VI	1c 2e 1g
2	4.5	7.5	0.5	2	10	15	6	18	9	14	12	C	e	(VI)	1d# 1e 1g 1b
3	1	8	1	4	9	14	12	10	15	6	18	A#	e	viioD7/V	1c# 1e 1g 1a#
3	2	9	0.5	2	14	12	10	8	13	18	9	B	e	V7	1e 2f# 1b
3	2.5	9.5	0.25	1	15	13	11	16	7	19	3	B	e	(V7)	1d# 1f# 2b
3	2.75	9.75	0.25	1	18	9	14	12	10	15	6	B	e	(V7)	1d# 1f# 1a 1b
3	3	10	2	8	7	19	3	15	13	11	16	E	e	i;	2e 1g 1b
4	1	12	0.5	2	7	19	3	15	13	11	16	E	e	i	2e 1g 1b
4	1.5	12.5	0.5	2	10	15	6	18	9	14	12	E	e	(i)	1d 1e 1g 1b
4	2	13	1	4	3	15	13	11	16	7	19	C	e	VI	2c 1e 1g
4	3	14	1	4	11	16	7	19	3	15	13	G	e	IIIb	1d 2g 1b
4	4	15	1	4	3	15	13	11	16	7	19	C	e	VI	2c 1e 1g
5	1	16	0.5	2	8	13	11	16	7	12	17	G	e	IIIb	1c 1d 2g
5	1.5	16.5	0.25	1	15	13	11	16	7	12	10	G	e	(IIIb)	1d 1g 1a 1b
5	1.75	16.75	0.25	1	12	17	8	20	4	16	7	G	e	(IIIb)	1d 1g 2b
5	2	17	0.5	2	13	11	16	7	19	3	15	A	e	IV	1c 1e 2a
5	2.5	17.5	0.5	2	17	8	20	4	16	7	12	A	e	(IV)	1c 1f# 2a
5	3	18	0.5	2	11	16	7	19	3	15	13	G	e	III	1d 2g 1b
5	3.5	18.5	0.25	1	8	20	4	16	7	12	17	G	e	(III)	1e 2g 1b
5	3.75	18.75	0.25	1	11	16	7	19	3	15	13	G	e	(III)	1d 2g 1b
5	4	19	0.25	1	14	12	17	8	13	4	16	F#	e	iib	1c 1g 2a
5	4.25	19.25	0.25	1	17	15	13	11	9	7	12	F#	e	(iib)	1g 2a 1b
5	4.5	19.5	0.5	2	17	8	20	4	16	7	12	F#	e	(iib)	1c 1f# 2a
6	1	20	0.5	2	13	18	9	14	5	17	8	E	e	ic	1f# 1g 2b
6	1.5	20.5	0.5	2	9	21	5	17	8	13	11	E	e	(ic)	1e 1g 2b
6	2	21	0.5	2	12	17	8	13	11	16	7	B	e	V	1e 1f# 2b
6	2.5	21.5	0.25	1	15	13	11	16	7	19	3	B	e	(V)	1d# 1f# 2b
6	2.75	21.75	0.25	1	18	9	14	12	10	15	6	B	e	(V)	1d# 1f# 1a 1b
6	3	22	2	8	7	19	3	15	13	11	16	E	e	i;	2e 1g 1b
7	1	24	0.5	2	7	19	3	15	13	11	16	E	e	i	2e 1g 1b
7	1.5	24.5	0.5	2	4	16	7	12	17	8	20	E	e	(i)	1c 2e 1g
7	2	25	0.5	2	11	16	7	19	3	15	13	G	e	IIIb	1d 2g 1b
7	2.5	25.5	0.5	2	14	12	10	15	6	18	9	G	e	(IIIb)	1d 1f# 1g 1b
7	3	26	0.5	2	3	15	13	11	16	7	19	C	e	VI	2c 1e 1g
7	3.5	26.5	0.5	2	7	12	10	15	13	11	16	C	e	(VI)	1c 1d 1e 1g
7	4	27	0.5	2	4	16	7	12	17	8	20	C	e	VIb	1c 2e 1g
7	4.5	27.5	0.5	2	7	12	10	15	13	11	16	C	e	(VIb)	1c 1d 1e 1g
8	1	28	0.5	2	5	17	8	13	11	9	21	C	e	VI	1c 1e 2g
