#bar	#beat	#offset	#dur	#count	#S0	#S1	#S2	#S3	#S4	#S5	#S6	#root	#key	#harm	#pitches
10	3.5	39.5	0.5	2	15	13	11	16	7	19	3	B	G	(V/vi)	1d# 1f# 2b
10	4	40	1	4	8	13	11	9	21	5	17	A	G	iib	1c 2e 1a
11	1	41	2	8	15	13	11	16	7	19	3	B	G	V/vi;	1d# 1f# 2b
11	4	44	0.5	2	8	20	4	16	7	12	17	E	G	vi	1e 2g 1b
11	4.5	44.5	0.5	2	9	14	12	10	15	6	18	E	G	(vi)	1c 1e 1g 1a
12	1	45	0.5	2	15	13	11	16	7	19	3	G#	G	viib/V/V	1d 1f# 2b
12	1.5	45.5	0.5	2	12	17	8	20	4	16	7	G#	G	(viib/V/V)	1d 1g# 2b
12	2	46	0.5	2	13	11	16	7	19	3	15	A	G	V/V	1c# 1e 2a
12	2.5	46.5	0.5	2	9	14	12	10	15	6	18	A	G	(V/V)	1c# 1e 1g 1a
12	3	47	0.5	2	19	3	15	13	11	16	7	D	G	Vb	2d 1f# 1a
12	3.5	47.5	0.5	2	11	9	7	19	10	15	13	D	G	(Vb)	2d 1e 1g
12	4	48	0.5	2	19	3	15	13	11	16	7	D	G	V	2d 1f# 1a
12	4.5	48.5	0.5	2	11	9	14	12	17	8	13	D	G	(V)	1c 1d 1e 1a
13	1	49	0.5	2	12	17	8	20	4	16	7	G	G	I	1d 1g 2b
13	1.5	49.5	0.5	2	18	9	14	12	10	15	6	G	G	(I)	1d 1f# 1a 1b
13	2	50	1	4	4	16	7	12	17	8	20	C#	G	viib/V	1c# 2e 1g
13	3	51	1	4	19	3	15	13	11	16	7	D	G	V;	2d 1f# 1a
13	4	52	0.5	2	11	16	7	19	3	15	13	G	G	I	1d 2g 1b
13	4.5	52.5	0.5	2	14	12	10	15	6	18	9	G	G	(I)	1d 1f# 1g 1b
14	1	53	0.5	2	2	14	12	10	22	6	18	C	G	IV	2c 2e
14	1.5	53.5	0.5	2	6	11	16	7	19	10	15	C	G	(IV)	2c 1e 1f#
14	2	54	0.5	2	13	11	9	21	5	17	8	G	G	Ib	2d 1g 1b
14	2.5	54.5	0.5	2	10	8	13	18	9	14	12	G	G	(Ib)	1c 2d 1g
14	3	55	0.5	2	19	3	15	13	11	16	7	D	G	V	2d 1f# 1a
14	3.5	55.5	0.5	2	16	7	12	17	8	20	4	D	G	(V)	2d 1f# 1b
14	4	56	0.5	2	4	16	7	12	17	8	20	C	G	IVb	1c 2e 1g
14	4.5	56.5	0.5	2	12	10	15	6	18	9	14	C	G	(IVb)	1c 1e 1f# 1a
15	1	57	0.5	2	12	17	8	20	4	16	7	G	G	I	1d 1g 2b
15	1.5	57.5	0.5	2	6	18	9	14	12	10	15	C	G	IV7	1c 1e 1g 1b
15	2	58	0.5	2	19	3	15	13	11	16	7	D	G	V	2d 1f# 1a
15	2.5	58.5	0.5	2	15	6	18	9	14	12	10	D	G	(V)	1c 1d 1f# 1a
15	3	59	1	4	11	16	7	19	3	15	13	G	G	I;	1d 2g 1b
15	4	60	0.5	2	3	15	13	11	16	7	19	C	G	IV	2c 1e 1g
15	4.5	60.5	0.5	2	6	18	9	14	12	10	15	C	G	(IV)	1c 1e 1g 1b
16	1	61	0.5	2	13	11	16	7	19	3	15	A	G	ii	1c 1e 2a
16	1.5	61.5	0.5	2	13	18	9	14	12	10	8	A	G	(ii)	1e 1a 2b
16	2	62	0.5	2	13	11	16	7	19	3	15	A	G	ii	1c 1e 2a
16	2.5	62.5	0.5	2	17	8	20	4	16	7	12	A	G	(ii)	1c 1f# 2a
16	3	63	0.5	2	9	21	5	17	8	13	11	E	G	vi	1e 1g 2b
16	3.5	63.5	0.5	2	9	14	12	10	15	6	18	E	G	(vi)	1c 1e 1g 1a
16	4	64	0.5	2	11	16	7	19	3	15	13	G	G	Ib	1d 2g 1b
16	4.5	64.5	0.5	2	12	10	15	13	11	9	14	G	G	(Ib)	1c 1d 1g 1a
17	1	65	0.5	2	13	11	9	21	5	17	8	G	G	I	2d 1g 1b
17	1.5	65.5	0.5	2	7	12	10	15	13	11	16	G	G	(I)	1c# 1d 1e 1g
17	2	66	0.5	2	20	4	16	7	12	17	8	D	G	Vb	1d 2f# 1a
17	2.5	66.5	0.5	2	19	3	15	13	11	16	7	D	G	(Vb)	2d 1f# 1a
17	3	67	0.5	2	11	16	7	19	3	15	13	G	G	Ib	1d 2g 1b
17	3.5	67.5	0.5	2	15	6	11	16	7	19	10	G	G	(Ib)	2d 1f# 1g
17	4	68	0.5	2	17	8	13	11	16	7	12	A	G	V/V	1d 1e 2a
17	4.5	68.5	0.5	2	9	14	12	10	15	6	18	A	G	(V/V)	1c# 1e 1g 1a
18	1	69	2	8	19	3	15	13	11	16	7	D	G	V;	2d 1f# 1a
18	4	72	0.5	2	16	7	12	17	8	20	4	B	G	iii	2d 1f# 1b
18	4.5	72.5	0.5	2	12	10	15	13	11	16	7	B	G	(iii)	1c 1d 1f# 1b
19	1	73	0.5	2	8	20	4	16	7	12	17	E	G	vi	1e 2g 1b
19	1.5	73.5	0.5	2	4	16	7	12	17	8	20	C	G	IVb	1c 2e 1g
19	2	74	0.5	2	18	9	14	12	10	15	6	D	G	Vb	1d 1f# 1a 1b
19	2.5	74.5	0.5	2	17	8	20	4	16	7	12	D	G	(Vb)	1c 1f# 2a
19	3	75	0.5	2	10	22	6	18	2	14	12	G	G	I	2g 2b
19	3.5	75.5	0.5	2	11	16	14	12	10	8	13	G	G	(I)	1c 1g 1a 1b
19	4	76	0.5	2	12	17	8	20	4	16	7	G	G	(I)	1d 1g 2b
19	4.5	76.5	0.25	1	16	7	19	10	15	6	11	G	G	(I)	1c 1d 2a
19	4.75	76.75	0.25	1	20	4	16	14	12	10	8	G	G	(I)	2d 2a
20	1	77	0.5	2	10	15	6	18	9	14	12	E	G	V7b/ii	1d 1e 1g# 1b
20	1.5	77.5	0.5	2	9	14	5	17	15	13	11	E	G	(V7b/ii)	1d 2e 1b
20	2	78	0.5	2	10	15	13	11	16	7	12	A	G	ii	1c 1e 1a 1b
20	2.5	78.5	0.5	2	13	11	16	7	19	3	15	A	G	(ii)	1c 1e 2a
20	3	79	0.5	2	7	19	3	15	13	11	16	E	G	vi	2e 1g 1b
20	3.5	79.5	0.5	2	13	11	9	14	12	17	8	E	G	(vi)	1d 1e 1f# 1b
20	4	80	0.5	2	8	13	11	9	21	5	17	A	G	iib	1c 2e 1a
20	4.5	80.5	0.5	2	14	12	10	15	13	11	9	A	G	(iib)	1d 1e 1a 1b
21	1	81	0.5	2	7	12	17	8	20	4	16	A	G	ii7b	2c 1e 1a
21	1.5	81.5	0.5	2	13	11	16	7	19	3	15	A	G	(ii7b)	1c 1e 2a
21	2	82	1	4	15	6	18	9	14	12	10	D	G	V7	1c 1d 1f# 1a
21	3	83	1	4	9	21	5	17	1	13	18	G	G	I;	3g 1b
21	4	84	1	4	19	3	15	13	11	16	7	D	G	V	2d 1f# 1a
22	1	85	0.5	2	11	16	7	19	3	15	13	G	G	I	1d 2g 1b
22	1.5	85.5	0.5	2	15	13	11	16	7	12	10	G	G	(I)	1d 1g 1a 1b
22	2	86	1	4	11	16	7	19	3	15	13	G	G	Ib	1d 2g 1b
22	3	87	0.5	2	7	12	10	15	13	11	16	C	G	IV	1c 1d 1e 1g
22	3.5	87.5	0.5	2	6	18	9	14	12	10	15	C	G	(IV)	1c 1e 1g 1b
22	4	88	0.5	2	3	15	13	11	16	7	19	C	G	(IV)	2c 1e 1g
22	4.5	88.5	0.5	2	6	11	16	7	19	10	15	C	G	(IV)	2c 1e 1f#
23	1	89	1	4	11	16	7	19	3	15	13	G	G	I;	1d 2g 1b
23	2	90	0.5	2	21	5	17	8	13	11	9	D	G	Vb	1d 1f# 2a
23	2.5	90.5	0.25	1	18	9	14	12	10	15	6	D	G	(Vb)	1d 1f# 1a 1b
23	2.75	90.75	0.25	1	15	6	18	9	14	12	10	D	G	(Vb)	1c 1d 1f# 1a
23	3	91	0.5	2	15	13	11	16	7	12	10	G	G	I	1d 1g 1a 1b
23	3.5	91.5	0.5	2	18	9	14	12	10	15	6	G	G	(I)	1d 1f# 1a 1b
23	4	92	0.5	2	7	19	3	15	13	11	16	E	G	vi	2e 1g 1b
23	4.5	92.5	0.5	2	10	15	6	18	9	14	12	E	G	(vi)	1d 1e 1g 1b
24	1	93	0.5	2	9	14	12	10	15	6	18	A	G	ii7b	1c 1e 1g 1a
24	1.5	93.5	0.5	2	15	13	11	9	14	5	17	A	G	(ii7b)	1e 1g 2a
24	2	94	0.25	1	19	3	15	13	11	16	7	D	G	V	2d 1f# 1a
24	2.25	94.25	0.25	1	15	6	11	16	14	12	10	D	G	(V)	2d 1e 1a
24	2.5	94.5	0.5	2	15	6	18	9	14	12	10	D	G	(V)	1c 1d 1f# 1a
24	3	95	1	4	11	16	7	19	3	15	13	G	G	I;	1d 2g 1b
