#bar	#beat	#offset	#dur	#count	#S0	#S1	#S2	#S3	#S4	#S5	#S6	#root	#key	#harm	#pitches
1	1	0	1	4	15	13	11	16	7	19	3	B-	B-	I	1d 1f 2b-
1	2	1	0.5	2	9	21	5	17	8	13	11	E-	B-	IVb	1e- 1g 2b-
1	2.5	1.5	0.5	2	6	18	9	14	12	10	15	E-	B-	(IVb)	1c 1e- 1g 1b-
1	3	2	1	4	19	3	15	13	11	16	7	D	B-	iii	2d 1f 1a
1	4	3	0.5	2	14	12	10	15	6	18	9	G	B-	vi7	1d 1f 1g 1b-
1	4.5	3.5	0.5	2	17	8	13	11	9	14	12	G	B-	(vi7)	1d 1f 1g 1a
2	1	4	0.5	2	4	16	7	12	17	8	20	C	B-	ii	1c 2e- 1g
2	1.5	4.5	0.5	2	8	13	11	9	21	5	17	C	B-	(ii)	1c 2e- 1a
2	2	5	1	4	15	13	11	16	7	19	3	B-	B-	I	1d 1f 2b-
2	3	6	1	4	16	7	19	3	15	13	11	F	B-	V	1c 2f 1a
2	4	7	1	4	16	7	19	3	15	13	11	F	B-	V;	1c 2f 1a
3	1	8	1	4	15	13	11	16	7	19	3	B-	B-	I	1d 1f 2b-
3	2	9	0.5	2	8	13	11	9	21	5	17	C	B-	ii	1c 2e- 1a
3	2.5	9.5	0.5	2	4	16	7	12	17	8	20	C	B-	(ii)	1c 2e- 1g
3	3	10	0.5	2	18	2	14	12	10	22	6	D	B-	iii	2d 2f
3	3.5	10.5	0.5	2	14	5	17	8	13	18	9	D	B-	(iii)	1c 1d 2f
3	4	11	0.5	2	11	16	7	19	3	15	13	G	B-	vi	1d 2g 1b-
3	4.5	11.5	0.5	2	14	12	10	15	6	18	9	G	B-	(vi)	1d 1f 1g 1b-
4	1	12	1	4	6	18	9	14	12	10	15	C	B-	ii7b	1c 1e- 1g 1b-
4	2	13	0.5	2	16	7	19	3	15	13	11	F	B-	V	1c 2f 1a
4	2.5	13.5	0.5	2	16	7	19	3	15	13	11	F	B-	(V)	1c 2f 1a
4	3	14	2	8	15	13	11	16	7	19	3	B-	B-	I;	1d 1f 2b-
5	1	16	1	4	16	7	19	3	15	13	11	F	B-	V	1c 2f 1a
5	2	17	1	4	16	7	12	17	8	20	4	B	B-	viiob/ii	2d 1f 1b
5	3	18	0.5	2	3	15	13	11	16	7	19	C	B-	ii	2c 1e- 1g
5	3.5	18.5	0.5	2	7	12	10	15	13	11	16	C	B-	(ii)	1c 1d 1e- 1g
5	4	19	0.5	2	4	16	7	12	17	8	20	C	B-	iib	1c 2e- 1g
5	4.5	19.5	0.5	2	8	13	11	9	14	12	17	C	B-	(iib)	1c 1e- 1f 1g
6	1	20	0.5	2	8	13	11	16	7	12	17	G	B-	V/ii	1c 1d 2g
6	1.5	20.5	0.5	2	14	12	10	15	6	11	16	G	B-	(V/ii)	1d 2g 1a
6	2	21	0.5	2	14	12	10	15	6	18	9	G	B-	V7/ii	1d 1f 1g 1b
6	2.5	21.5	0.5	2	6	18	9	14	12	10	15	G	B-	(V7/ii)	1c 1e- 1g 1b
6	3	22	2	8	3	15	13	11	16	7	19	C	B-	ii;	2c 1e- 1g
7	1	24	1	4	3	15	13	11	16	7	19	C	B-	ii	2c 1e- 1g
7	2	25	0.5	2	15	13	11	16	7	19	3	B-	B-	V7/IV	1d 1f 2b-
7	2.5	25.5	0.5	2	18	9	14	12	10	15	6	B-	B-	(V7/IV)	1d 1f 1a- 1b-
7	3	26	0.5	2	8	20	4	16	7	12	17	E-	B-	IVb	1e- 2g 1b-
7	3.5	26.5	0.5	2	11	16	7	12	10	15	13	E-	B-	(IVb)	1e- 1f 1g 1b-
7	4	27	1	4	7	19	3	15	13	11	16	E-	B-	IV	2e- 1g 1b-
8	1	28	0.5	2	12	17	8	13	11	16	7	B-	B-	V/IV	1e- 1f 2b-
8	1.5	28.5	0.5	2	11	16	14	12	10	15	6	B-	B-	(V/IV)	1c 1f 2b-
8	2	29	0.5	2	15	13	11	16	7	19	3	B-	B-	V7/IV	1d 1f 2b-
8	2.5	29.5	0.25	1	18	9	14	12	10	15	6	B-	B-	(V7/IV)	1d 1f 1a- 1b-
8	2.75	29.75	0.25	1	14	12	10	15	13	11	9	B-	B-	(V7/IV)	1d 1e- 1a- 1b-
8	3	30	2	8	7	19	3	15	13	11	16	E-	B-	IV;	2e- 1g 1b-
9	1	32	1	4	11	16	7	19	3	15	13	G	B-	vi	1d 2g 1b-
9	2	33	0.5	2	11	16	7	12	10	15	13	E-	B-	IV	1e- 1f 1g 1b-
9	2.5	33.5	0.5	2	7	19	3	15	13	11	16	E-	B-	(IV)	2e- 1g 1b-
9	3	34	0.5	2	17	8	13	11	9	21	5	B-	B-	Vb/IV	1d 2f 1b-
9	3.5	34.5	0.5	2	20	4	16	7	12	17	8	B-	B-	(Vb/IV)	1d 2f 1a-
9	4	35	1	4	7	19	3	15	13	11	16	E-	B-	IV	2e- 1g 1b-
10	1	36	1	4	12	10	15	6	18	9	14	F	B-	V7b	1c 1e- 1f 1a
10	2	37	1	4	15	13	11	16	7	19	3	B-	B-	I	1d 1f 2b-
10	3	38	1	4	16	7	19	3	15	13	11	F	B-	V	1c 2f 1a
10	4	39	1	4	16	7	19	3	15	13	11	F	B-	V;	1c 2f 1a
11	1	40	1	4	15	13	11	16	7	19	3	B-	B-	I	1d 1f 2b-
11	2	41	0.5	2	12	17	8	13	11	9	14	E-	B-	IVb	1e- 1g 1a 1b-
11	2.5	41.5	0.5	2	8	20	4	16	7	12	17	E-	B-	(IVb)	1e- 2g 1b-
11	3	42	0.5	2	16	7	19	3	15	13	11	F	B-	V	1c 2f 1a
11	3.5	42.5	0.5	2	15	6	18	2	14	19	10	F	B-	(V)	1c 3f
11	4	43	1	4	15	13	11	16	7	19	3	B-	B-	I	1d 1f 2b-
12	1	44	1	4	6	18	9	14	12	10	15	C	B-	ii7b	1c 1e- 1g 1b-
12	2	45	1	4	16	7	19	3	15	13	11	F	B-	V	1c 2f 1a
12	3	46	1	4	15	13	11	16	7	19	3	B-	B-	I	1d 1f 2b-
12	4	47	1	4	15	13	11	16	7	19	3	B-	B-	I;	1d 1f 2b-
