#bar	#beat	#offset	#dur	#count	#S0	#S1	#S2	#S3	#S4	#S5	#S6	#root	#key	#harm	#pitches
0	4	0	0.5	2	8	20	4	16	7	12	17	E	G	vi	1e 2g 1b
0	4.5	0.5	0.5	2	12	17	8	13	11	9	14	E	G	(vi)	1e 1g 1a 1b
1	1	1	0.5	2	12	17	8	13	11	16	7	B	G	iii7	1e 1f# 2b
1	1.5	1.5	0.5	2	15	13	11	16	7	19	3	B	G	(iii7)	1d 1f# 2b
1	2	2	0.5	2	10	15	6	18	9	14	12	B	G	(iii7)	1d 1e 1g 1b
1	2.5	2.5	0.5	2	12	10	15	6	18	9	14	F#	G	vii7Dc	1c 1e 1f# 1a
1	3	3	0.5	2	12	17	8	20	4	16	7	G	G	Ib	1d 1g 2b
1	3.5	3.5	0.5	2	7	12	10	15	13	11	16	C	G	IV	1c 1d 1e 1g
1	4	4	0.25	1	13	4	16	14	12	17	8	D	G	V7	1c 2d 1f#
1	4.25	4.25	0.25	1	16	7	12	17	8	20	4	D	G	(V7)	2d 1f# 1b
1	4.5	4.5	0.5	2	13	4	16	14	12	17	8	D	G	(V7)	1c 2d 1f#
2	1	5	3	12	11	16	7	19	3	15	13	G	G	I;	1d 2g 1b
2	4	8	0.5	2	11	16	7	19	3	15	13	G	G	I	1d 2g 1b
2	4.5	8.5	0.5	2	8	13	18	9	14	5	17	A	G	ii7	2c 1g 1a
3	1	9	0.5	2	12	17	8	20	4	16	7	G	G	Ib	1d 1g 2b
3	1.5	9.5	0.5	2	18	9	14	12	10	15	6	G	G	(Ib)	1d 1f# 1a 1b
3	2	10	0.5	2	5	17	8	13	11	9	21	C	G	IV	1c 1e 2g
3	2.5	10.5	0.25	1	9	14	12	10	8	13	18	C	G	(IV)	1c 1f# 2g
3	2.75	10.75	0.25	1	6	18	9	14	5	10	22	C	G	(IV)	1c 3g
3	3	11	0.5	2	15	6	18	9	14	12	10	D	G	V7d	1c 1d 1f# 1a
3	3.5	11.5	0.5	2	18	9	14	12	10	15	6	D	G	(V7d)	1d 1f# 1a 1b
3	4	12	0.5	2	15	13	11	16	7	12	10	G	G	I	1d 1g 1a 1b
3	4.5	12.5	0.5	2	11	16	7	19	3	15	13	G	G	(I)	1d 2g 1b
4	1	13	0.5	2	16	7	12	17	8	13	11	D	G	V7	2d 1g 1a
4	1.5	13.5	0.5	2	15	6	11	16	14	12	10	D	G	(V7)	2d 1e 1a
4	2	14	0.5	2	19	3	15	13	11	16	7	D	G	(V7)	2d 1f# 1a
4	2.5	14.5	0.5	2	15	6	18	9	14	12	10	D	G	(V7)	1c 1d 1f# 1a
4	3	15	1	4	11	16	7	19	3	15	13	G	G	I;	1d 2g 1b
4	4	16	1	4	9	14	12	10	15	6	18	A	G	V7d/V	1c# 1e 1g 1a
5	1	17	0.5	2	16	7	12	17	8	13	11	D	G	Vb	2d 1g 1a
