#bar	#beat	#offset	#dur	#count	#S0	#S1	#S2	#S3	#S4	#S5	#S6	#root	#key	#harm	#pitches
3	4	12	0.5	2	12	17	8	20	4	16	7	G	D	IV	1d 1g 2b
3	4.5	12.5	0.5	2	12	10	22	6	18	2	14	A	D	V	2c# 2a
4	1	13	0.5	2	12	17	8	20	4	16	7	G	D	IVb	1d 1g 2b
4	1.5	13.5	0.5	2	14	12	10	15	6	18	9	G	D	(IVb)	1d 1f# 1g 1b
4	2	14	0.5	2	13	11	16	7	19	3	15	A	D	V	1c# 1e 2a
4	2.5	14.5	0.5	2	9	14	12	10	15	6	18	A	D	(V)	1c# 1e 1g 1a
4	3	15	1	4	19	3	15	13	11	16	7	D	D	I;	2d 1f# 1a
4	4	16	0.5	2	17	1	13	18	9	21	5	D	D	I	3d 1f#
4	4.5	16.5	0.5	2	11	9	7	19	10	15	13	D	D	(I)	2d 1e 1g
5	1	17	0.5	2	17	8	20	4	16	7	12	F#	D	iii	1c# 1f# 2a
5	1.5	17.5	0.5	2	20	4	16	7	12	17	8	F#	D	(iii)	1d 2f# 1a
5	2	18	0.5	2	6	18	9	14	12	10	15	E	D	Vb/V	1c# 1e 1g# 1b
5	2.5	18.5	0.5	2	9	21	5	17	8	13	11	E	D	(Vb/V)	1e 1g# 2b
5	3	19	0.5	2	13	11	16	7	19	3	15	A	D	V	1c# 1e 2a
5	3.5	19.5	0.5	2	15	6	18	9	14	12	10	A	D	(V)	1c# 1d 1f# 1a
5	4	20	1	4	7	19	3	15	13	11	16	E	D	V/V	2e 1g# 1b
6	1	21	2	8	13	11	16	7	19	3	15	A	D	V;	1c# 1e 2a
6	3	23	0.5	2	16	7	12	17	8	20	4	B	D	vi	2d 1f# 1b
6	3.5	23.5	0.5	2	13	11	9	21	5	17	8	B	D	(vi)	2d 1g 1b
6	4	24	0.5	2	21	5	17	8	13	11	9	D	D	Ib	1d 1f# 2a
6	4.5	24.5	0.5	2	17	8	20	4	16	7	12	D	D	(Ib)	1c 1f# 2a
7	1	25	0.5	2	12	17	8	20	4	16	7	G	D	IV	1d 1g 2b
7	1.5	25.5	0.5	2	13	11	9	21	5	17	8	G	D	(IV)	2d 1g 1b
7	2	26	1	4	4	16	7	12	17	8	20	C#	D	viib	1c# 2e 1g
7	3	27	1	4	19	3	15	13	11	16	7	D	D	I;	2d 1f# 1a
7	4	28	1	4	16	7	19	3	15	13	11	F#	D	iii	1c# 2f# 1a
8	1	29	0.5	2	18	9	14	12	10	15	6	B	D	vi7	1d 1f# 1a 1b
8	1.5	29.5	0.5	2	14	12	10	15	6	18	9	B	D	(vi7)	1d 1f# 1g# 1b
8	2	30	0.5	2	7	12	17	8	20	4	16	A	D	Vb	2c# 1e 1a
8	2.5	30.5	0.5	2	12	10	22	6	18	2	14	A	D	(Vb)	2c# 2a
8	3	31	1	4	18	9	14	12	10	15	6	B	D	vi7b	1d 1f# 1a 1b
8	4	32	0.5	2	7	19	3	15	13	11	16	E	D	V/V	2e 1g# 1b
8	4.5	32.5	0.5	2	10	15	6	18	9	14	12	E	D	(V/V)	1d 1e 1g# 1b
9	1	33	1	4	13	11	16	7	19	3	15	A	D	V;	1c# 1e 2a
9	2	34	0.5	2	7	19	3	15	13	11	16	E	D	ii	2e 1g 1b
9	2.5	34.5	0.5	2	15	13	11	9	14	12	10	E	D	(ii)	1e 1f# 1a 1b
9	3	35	0.5	2	12	17	8	20	4	16	7	G	D	IV	1d 1g 2b
9	3.5	35.5	0.5	2	6	18	9	14	12	10	15	G	D	(IV)	1c# 1e 1g 1b
9	4	36	0.5	2	19	3	15	13	11	16	7	D	D	I	2d 1f# 1a
9	4.5	36.5	0.5	2	15	6	18	9	14	12	10	D	D	(I)	1c 1d 1f# 1a
10	1	37	0.5	2	15	13	11	16	7	19	3	B	D	Vb/ii	1d# 1f# 2b
10	1.5	37.5	0.5	2	18	9	14	12	10	15	6	B	D	(Vb/ii)	1d# 1f# 1a 1b
10	2	38	0.5	2	11	16	7	12	10	15	13	E	D	ii	1e 1f# 1g 1b
10	2.5	38.5	0.5	2	7	19	3	15	13	11	16	E	D	(ii)	2e 1g 1b
10	3	39	1	4	15	13	11	16	7	19	3	B	D	VI;	1d# 1f# 2b
10	4	40	0.5	2	15	13	11	16	7	19	3	B	D	vi	1d 1f# 2b
10	4.5	40.5	0.5	2	18	9	14	12	10	15	6	B	D	(vi)	1d 1f# 1a 1b
11	1	41	0.5	2	4	16	7	12	17	8	20	C#	D	viib	1c# 2e 1g
11	1.5	41.5	0.5	2	12	10	15	6	18	9	14	C#	D	(viib)	1c# 1e 1f# 1a
11	2	42	0.5	2	12	17	8	20	4	16	7	G	D	IV	1d 1g 2b
11	2.5	42.5	0.5	2	9	21	5	17	8	13	11	E	D	ii	1e 1g 2b
11	3	43	0.5	2	9	14	12	10	15	6	18	A	D	V7b	1c# 1e 1g 1a
11	3.5	43.5	0.25	1	17	8	20	4	16	7	12	A	D	V	1c# 1f# 2a
11	3.75	43.75	0.25	1	13	11	16	7	19	3	15	A	D	(V)	1c# 1e 2a
11	4	44	0.5	2	16	7	12	17	8	20	4	D	D	I	2d 1f# 1b
11	4.5	44.5	0.5	2	15	6	18	9	14	12	10	D	D	(I)	1c# 1d 1f# 1a
12	1	45	0.5	2	11	16	7	19	3	15	13	G	D	IVb	1d 2g 1b
12	1.5	45.5	0.5	2	14	12	10	15	6	18	9	G	D	IV7	1d 1f# 1g 1b
12	2	46	0.5	2	13	11	16	7	19	3	15	A	D	V	1c# 1e 2a
12	2.5	46.5	0.5	2	9	14	12	10	15	6	18	A	D	(V)	1c# 1e 1g 1a
12	3	47	1	4	19	3	15	13	11	16	7	D	D	I;	2d 1f# 1a
