#bar	#beat	#offset	#dur	#count	#S0	#S1	#S2	#S3	#S4	#S5	#S6	#root	#key	#harm	#pitches
0	4	0	0.5	2	11	16	7	19	3	15	13	G	G	I	1d 2g 1b
0	4.5	0.5	0.5	2	14	12	10	15	6	18	9	G	G	(I)	1d 1f# 1g 1b
1	1	1	0.5	2	11	16	7	19	3	15	13	G	G	I	1d 2g 1b
1	1.5	1.5	0.5	2	7	19	3	15	13	11	16	E	G	vib	2e 1g 1b
1	2	2	0.5	2	15	13	11	16	7	19	3	B	G	Vb/vi	1d# 1f# 2b
1	2.5	2.5	0.5	2	18	9	14	12	10	15	6	B	G	(Vb/vi)	1d# 1f# 1a 1b
1	3	3	1	4	7	19	3	15	13	11	16	E	G	vi;	2e 1g 1b
1	4	4	0.5	2	8	13	11	9	21	5	17	A	G	iib	1c 2e 1a
1	4.5	4.5	0.5	2	4	16	7	12	17	8	20	A	G	(iib)	1c 2e 1g
2	1	5	0.5	2	15	6	18	9	14	12	10	D	G	V7d	1c 1d 1f# 1a
2	1.5	5.5	0.5	2	7	12	10	15	13	11	16	D	G	(V7d)	1c 1d 1e 1g
2	2	6	0.5	2	15	6	18	9	14	12	10	D	G	(V7d)	1c 1d 1f# 1a
2	2.5	6.5	0.5	2	12	17	8	20	4	16	7	G#	G	viib/ii	1d 1g# 2b
2	3	7	0.5	2	12	10	22	6	18	2	14	A	G	ii	2c 2a
2	3.5	7.5	0.5	2	11	16	14	12	10	8	13	A	G	(ii)	1c 1g# 1a 1b
2	4	8	0.5	2	13	11	16	7	19	3	15	A	G	ii	1c 1e 2a
2	4.5	8.5	0.5	2	17	8	20	4	16	7	12	A	G	(ii)	1c 1f# 2a
3	1	9	1	4	11	16	7	19	3	15	13	G	G	I;	1d 2g 1b
3	2	10	1	4	11	16	7	19	3	15	13	G	G	I	1d 2g 1b
3	3	11	0.5	2	21	5	17	8	13	11	9	D	G	Vb	1d 1f# 2a
3	3.5	11.5	0.5	2	14	12	10	8	20	4	16	D	G	(Vb)	2e 2a
3	4	12	0.5	2	19	3	15	13	11	16	7	D	G	V	2d 1f# 1a
3	4.5	12.5	0.5	2	11	9	14	12	17	8	13	D	G	(V)	1c 1d 1e 1a
4	1	13	0.5	2	12	17	8	20	4	16	7	G	G	I	1d 1g 2b
4	1.5	13.5	0.5	2	18	9	14	12	10	15	6	G	G	(I)	1d 1f# 1a 1b
4	2	14	0.5	2	5	17	8	13	11	9	21	C	G	IVb	1c 1e 2g
4	2.5	14.5	0.5	2	4	16	7	12	17	8	20	C	G	(IVb)	1c 2e 1g
4	3	15	0.5	2	19	3	15	13	11	16	7	D	G	V	2d 1f# 1a
4	3.5	15.5	0.5	2	15	6	18	9	14	12	10	D	G	V7	1c 1d 1f# 1a
4	4	16	0.5	2	8	20	4	16	7	12	17	E	G	vi	1e 2g 1b
4	4.5	16.5	0.5	2	12	17	8	20	4	16	7	G	G	Ic	1d 1g 2b
5	1	17	0.5	2	9	14	12	10	15	6	18	A	G	ii7b	1c 1e 1g 1a
5	1.5	17.5	0.25	1	17	8	20	4	16	7	12	A	G	ii	1c 1f# 2a
5	1.75	17.75	0.25	1	13	11	16	7	19	3	15	A	G	(ii)	1c 1e 2a
5	2	18	0.5	2	21	5	17	8	13	11	9	D	G	V	1d 1f# 2a
5	2.5	18.5	0.25	1	19	3	15	13	11	16	7	D	G	(V)	2d 1f# 1a
5	2.75	18.75	0.25	1	15	6	18	9	14	12	10	D	G	(V)	1c 1d 1f# 1a
5	3	19	1	4	11	16	7	19	3	15	13	G	G	I;	1d 2g 1b
5	4	20	1	4	9	14	12	10	15	6	18	A	G	V7d/V	1c# 1e 1g 1a
6	1	21	0.5	2	20	4	16	7	12	17	8	D	G	Vb	1d 2f# 1a
6	1.5	21.5	0.5	2	9	14	12	10	15	6	18	A	G	V7c/V	1c# 1e 1g 1a
6	2	22	0.5	2	19	3	15	13	11	16	7	D	G	V	2d 1f# 1a
6	2.5	22.5	0.5	2	8	13	11	9	21	5	17	A	G	Vb/V	1c# 2e 1a
6	3	23	1	4	19	3	15	13	11	16	7	D	G	V;	2d 1f# 1a
6	4	24	0.5	2	15	13	11	16	7	19	3	B	G	Vb/vi	1d# 1f# 2b
6	4.5	24.5	0.5	2	18	9	14	12	10	15	6	B	G	(Vb/vi)	1d# 1f# 1a 1b
7	1	25	0.5	2	11	16	7	12	10	15	13	E	G	vi	1e 1f# 1g 1b
7	1.5	25.5	0.5	2	15	13	11	9	7	19	10	E	G	(vi)	2f# 1g 1b
7	2	26	0.5	2	8	20	4	16	7	12	17	E	G	vib	1e 2g 1b
7	2.5	26.5	0.5	2	7	19	3	15	13	11	16	E	G	(vib)	2e 1g 1b
7	3	27	0.5	2	13	11	16	7	19	3	15	D	G	Vb	1c# 1e 2a
7	3.5	27.5	0.5	2	20	4	16	7	12	17	8	D#	G	viio/vi	1d# 2f# 1a
7	4	28	0.5	2	8	20	4	16	7	12	17	E	G	vi	1e 2g 1b
7	4.5	28.5	0.5	2	5	17	8	13	11	9	21	C	G	IV	1c 1e 2g
8	1	29	0.5	2	12	10	15	6	18	9	14	F#	G	viio7b	1c 1e 1f# 1a
8	1.5	29.5	0.5	2	15	6	18	9	14	12	10	F#	G	(viio7b)	1c 1d# 1f# 1a
8	2	30	0.5	2	12	10	15	6	18	9	14	F#	G	V7b/V/vi	1c# 1e 1f# 1a#
