#bar	#beat	#offset	#dur	#count	#S0	#S1	#S2	#S3	#S4	#S5	#S6	#root	#key	#harm	#pitches
4	1	13	0.5	1	11	9	21	5	17	8	13	F	B-	I/V	2c 1f 1a
4	1.5	13.5	0.5	1	16	7	19	3	15	13	11	F	B-	(I/V)	1c 2f 1a
4	2	14	0.5	1	10	15	13	11	9	14	12	C	B-	V7/V	1c 1f 1g 1b-
4	2.5	14.5	0.5	1	6	18	9	14	12	10	15	C	B-	(V7/V)	1c 1e 1g 1b-
4	3	15	1	2	16	7	19	3	15	13	11	F	B-	I/V;	1c 2f 1a
4	4	16	1	2	15	13	11	16	7	19	3	B-	B-	IVb/V	1d 1f 2b-
1	1	17	0.5	1	9	21	5	17	8	13	11	E-	B-	IV	1e- 1g 2b-
1	1.5	17.5	0.5	1	6	18	9	14	12	10	15	E-	B-	(IV)	1c 1e- 1g 1b-
1	2	18	1	2	15	13	11	16	7	19	3	B-	B-	I	1d 1f 2b-
1	1	19	0.5	1	16	7	12	17	8	20	4	B-	B-	IVb/V	2d 1f 1b-
1	1.5	19.5	0.5	1	15	6	18	9	14	12	10	D	B-	iii7	1c 1d 1f 1a
5	1	20	0.5	1	8	20	4	16	7	12	17	E-	B-	IVb	1e- 2g 1b-
5	1.5	20.5	0.5	1	5	17	8	13	11	9	21	E-	B-	(IVb)	1c 1e- 2g
5	2	21	0.5	1	16	7	12	17	8	20	4	B-	B-	I	2d 1f 1b-
5	2.5	21.5	0.5	1	10	15	6	18	9	14	12	B-	B-	(I)	1d 1e- 1g 1b-
5	3	22	1	2	12	10	15	6	18	9	14	F	B-	V7d	1c 1e- 1f 1a
5	4	23	0.5	1	15	13	11	16	7	19	3	B-	B-	Vb/IV	1d 1f 2b-
5	4.5	23.5	0.5	1	18	9	14	12	10	15	6	B-	B-	(Vb/IV)	1d 1f 1a- 1b-
6	1	24	0.5	1	9	21	5	17	8	13	11	E-	B-	IV	1e- 1g 2b-
6	1.5	24.5	0.5	1	6	18	9	14	12	10	15	E-	B-	(IV)	1c 1e- 1g 1b-
6	2	25	1	2	15	13	11	16	7	19	3	B-	B-	I	1d 1f 2b-
6	3	26	1	2	16	7	19	3	15	13	11	F	B-	V;	1c 2f 1a
6	4	27	1	2	16	7	12	17	8	20	4	B	B-	viiob/ii	2d 1f 1b
7	1	28	1	2	2	14	12	10	22	6	18	C	B-	ii	2c 2e-
7	2	29	0.5	1	15	6	18	9	14	12	10	D	B-	viio7b/IV	1c 1d 1f 1a-
7	2.5	29.5	0.5	1	11	16	7	19	3	15	13	G	B-	V/ii	1d 2g 1b
7	3	30	0.5	1	8	13	18	9	14	5	17	F	B-	vb	2c 1g 1a-
7	3.5	30.5	0.5	1	11	9	21	5	17	8	13	F	B-	(vb)	2c 1f 1a-
7	4	31	1	2	11	16	7	19	3	15	13	G	B-	V/ii	1d 2g 1b
8	1	32	3	6	3	15	13	11	16	7	19	C	B-	ii;	2c 1e- 1g
8	4	35	1	2	12	10	15	6	18	9	14	F	B-	V7d	1c 1e- 1f 1a
9	1	36	1	2	15	13	11	16	7	19	3	B-	B-	Ib	1d 1f 2b-
9	2	37	0.5	1	3	15	13	11	16	7	19	C	B-	ii	2c 1e- 1g
9	2.5	37.5	0.5	1	7	12	17	8	20	4	16	C	B-	(ii)	2c 1e- 1a
9	3	38	0.5	1	15	13	11	16	7	19	3	B-	B-	I	1d 1f 2b-
9	3.5	38.5	0.5	1	15	13	11	16	7	19	3	B-	B-	(I)	1d 1f 2b-
9	4	39	0.5	1	8	13	11	9	21	5	17	C	B-	-viiob/iii	1c 2e- 1a
9	4.5	39.5	0.5	1	4	16	7	12	17	8	20	C	B-	(-viiob/iii)	1c 2e- 1g
10	1	40	0.5	1	15	6	11	9	14	19	10	D	B-	iii	1d 1e- 2f
10	1.5	40.5	0.5	1	18	2	14	12	10	22	6	D	B-	(iii)	2d 2f
10	2	41	0.5	1	4	16	7	12	17	8	20	C	B-	iib	1c 2e- 1g
10	2.5	41.5	0.5	1	10	15	6	18	9	14	12	E-	B-	IV7	1d 1e- 1g 1b-
10	3	42	1	2	16	7	19	3	15	13	11	F	B-	V;	1c 2f 1a
10	4	43	1	2	9	21	5	17	8	13	11	E-	B-	IVb	1e- 1g 2b-
11	1	44	1	2	18	9	14	12	10	15	6	B-	B-	V7c/IV	1d 1f 1a- 1b-
11	2	45	0.5	1	6	18	9	14	12	10	15	C	B-	iib	1c 1e- 1g 1b-
11	2.5	45.5	0.5	1	3	15	13	11	16	7	19	C	B-	(iib)	2c 1e- 1g
11	3	46	1	2	17	8	13	4	16	14	12	F	B-	V7d	1e- 2f 1a
11	4	47	0.5	1	15	13	11	16	7	19	3	B-	B-	Ib	1d 1f 2b-
11	4.5	47.5	0.5	1	6	18	9	14	12	10	15	C	B-	ii7b	1c 1e- 1g 1b-
12	1	48	0.5	1	17	8	13	11	9	21	5	B-	B-	Ic	1d 2f 1b-
12	1.5	48.5	0.5	1	13	11	9	14	12	17	8	B-	B-	(Ic)	1d 1e- 1f 1b-
12	2	49	0.5	1	12	10	15	6	18	9	14	F	B-	V7	1c 1e- 1f 1a
12	2.5	49.5	0.5	1	15	6	18	9	14	12	10	F	B-	(V7)	1c 1d 1f 1a
12	3	50	1	2	15	13	11	16	7	19	3	B-	B-	I;	1d 1f 2b-
