#bar	#beat	#offset	#dur	#count	#S0	#S1	#S2	#S3	#S4	#S5	#S6	#root	#key	#harm	#pitches
7	1	25	0.5	2	19	3	15	13	11	16	7	D	C	Vb/V	2d 1f# 1a
7	1.5	25.5	0.5	2	15	6	18	9	14	12	10	D	C	(Vb/V)	1c 1d 1f# 1a
7	2	26	0.5	2	11	16	7	19	3	15	13	G	C	V	1d 2g 1b
7	2.5	26.5	0.5	2	14	12	10	15	6	18	9	G	C	(V)	1d 1f# 1g 1b
7	3	27	0.5	2	5	17	8	13	11	9	21	C	C	Ib	1c 1e 2g
7	3.5	27.5	0.5	2	6	18	9	14	12	10	15	C	C	I7	1c 1e 1g 1b
7	4	28	0.5	2	19	3	15	13	11	16	7	D	C	V/V	2d 1f# 1a
7	4.5	28.5	0.5	2	15	6	18	9	14	12	10	D	C	(V/V)	1c 1d 1f# 1a
8	1	29	1	4	11	16	7	19	3	15	13	G	C	V;	1d 2g 1b
8	2	30	0.5	2	11	16	7	19	3	15	13	G	C	V	1d 2g 1b
8	2.5	30.5	0.5	2	17	8	13	11	9	14	12	G	C	(V)	1d 1f 1g 1a
8	3	31	0.5	2	5	17	8	13	11	9	21	C	C	Ib	1c 1e 2g
8	3.5	31.5	0.5	2	8	13	11	9	14	12	17	C	C	(Ib)	1c 1e 1f 1g
8	4	32	0.5	2	7	12	17	8	20	4	16	A	C	vi	2c 1e 1a
8	4.5	32.5	0.5	2	3	15	13	11	16	7	19	A	C	(vi)	2c 1e 1g
9	1	33	0.5	2	15	6	18	9	14	12	10	D	C	ii7b	1c 1d 1f 1a
9	1.5	33.5	0.5	2	13	4	16	14	12	17	8	D	C	(ii7b)	1c 2d 1f
9	2	34	1	4	11	16	7	19	3	15	13	G	C	V	1d 2g 1b
9	3	35	0.5	2	3	15	13	11	16	7	19	C	C	I	2c 1e 1g
9	3.5	35.5	0.5	2	9	7	19	10	15	13	11	C	C	(I)	2c 1d 1f
9	4	36	0.5	2	6	18	9	14	12	10	15	C	C	V7/IV	1c 1e 1g 1b-
9	4.5	36.5	0.25	1	10	15	6	18	9	14	12	C	C	(V7/IV)	1d 1e 1g 1b-
9	4.75	36.75	0.25	1	7	19	3	15	13	11	16	C	C	(V7/IV)	2e 1g 1b-
10	1	37	1	4	16	7	19	3	15	13	11	F	C	IV;	1c 2f 1a
10	2	38	1	4	3	15	13	11	16	7	19	C	C	I	2c 1e 1g
10	3	39	0.5	2	18	2	14	12	10	22	6	D	C	ii	2d 2f
10	3.5	39.5	0.5	2	12	10	8	13	11	16	14	D	C	(ii)	1d 1e 1f 1g
10	4	40	1	4	20	4	16	7	12	17	8	D	C	ii	1d 2f 1a
11	1	41	0.5	2	8	20	4	16	7	12	17	G	C	iv/ii	1e 2g 1b-
11	1.5	41.5	0.5	2	12	17	8	20	4	16	7	G	C	(iv/ii)	1d 1g 2b-
11	2	42	1	4	8	13	11	9	21	5	17	A	C	V/ii	1c# 2e 1a
11	3	43	1	4	19	3	15	13	11	16	7	D	C	ii;	2d 1f 1a
11	4	44	1	4	11	16	7	19	3	15	13	G	C	V	1d 2g 1b
12	1	45	0.5	2	3	15	13	11	16	7	19	C	C	I	2c 1e 1g
12	1.5	45.5	0.5	2	6	18	9	14	12	10	15	C	C	(I)	1c 1e 1g 1b
12	2	46	0.5	2	13	11	16	7	19	3	15	A	C	vi	1c 1e 2a
12	2.5	46.5	0.5	2	9	14	12	10	15	6	18	A	C	(vi)	1c 1e 1g 1a
12	3	47	0.5	2	20	4	16	7	12	17	8	D	C	iib	1d 2f 1a
12	3.5	47.5	0.5	2	16	7	12	10	15	13	11	D	C	(iib)	1d 1e 1f 1a
12	4	48	1	4	16	7	12	17	8	20	4	B-	C	IVb/IV	2d 1f 1b-
13	1	49	0.5	2	6	18	9	14	12	10	15	C	C	V7/IV	1c 1e 1g 1b-
13	1.5	49.5	0.25	1	12	10	15	13	11	16	7	C	C	(V7/IV)	1c 1d 1f 1b-
13	1.75	49.75	0.25	1	8	13	11	16	14	12	10	C	C	(V7/IV)	1c 1d 1e 1b-
13	2	50	0.5	2	15	6	18	9	14	12	10	D	C	vi7/IV	1c 1d 1f 1a
13	2.5	50.5	0.5	2	8	20	4	16	7	12	17	E	C	viio/IV	1e 2g 1b-
13	3	51	1	4	16	7	19	3	15	13	11	F	C	IV;	1c 2f 1a
13	4	52	0.5	2	3	15	13	11	16	7	19	C	C	I	2c 1e 1g
13	4.5	52.5	0.5	2	6	18	9	14	12	10	15	C	C	(I)	1c 1e 1g 1b
14	1	53	0.5	2	21	5	17	8	13	11	9	D	C	Vb/V	1d 1f# 2a
14	1.5	53.5	0.5	2	17	8	20	4	16	7	12	D	C	(Vb/V)	1c 1f# 2a
14	2	54	1	4	11	16	7	19	3	15	13	G	C	V	1d 2g 1b
14	3	55	0.5	2	5	17	8	13	11	9	21	C	C	Ib	1c 1e 2g
14	3.5	55.5	0.5	2	6	18	9	14	12	10	15	C	C	I7	1c 1e 1g 1b
14	4	56	0.5	2	19	3	15	13	11	16	7	D	C	V/V	2d 1f# 1a
14	4.5	56.5	0.5	2	15	6	18	9	14	12	10	D	C	(V/V)	1c 1d 1f# 1a
15	1	57	1	4	11	16	7	19	3	15	13	G	C	V;	1d 2g 1b
15	2	58	1	4	11	16	7	19	3	15	13	G	C	V	1d 2g 1b
15	3	59	0.5	2	13	11	16	7	19	3	15	A	C	vi	1c 1e 2a
15	3.5	59.5	0.5	2	17	8	20	4	16	7	12	A	C	(vi)	1c 1f# 2a
15	4	60	0.5	2	12	17	8	20	4	16	7	G	C	Vb	1d 1g 2b
15	4.5	60.5	0.5	2	6	18	9	14	12	10	15	G	C	(Vb)	1c 1e 1g 1b
16	1	61	1	4	19	3	15	13	11	16	7	D	C	ii	2d 1f 1a
16	2	62	0.5	2	9	14	5	17	8	13	18	C	C	Ib	1d 1e 2g
16	2.5	62.5	0.5	2	5	17	8	13	11	9	21	C	C	(Ib)	1c 1e 2g
16	3	63	0.5	2	15	6	18	9	14	12	10	B	C	viio7c	1c 1d 1f 1a
16	3.5	63.5	0.5	2	18	9	14	12	10	15	6	B	C	(viio7c)	1d 1f 1a 1b
16	4	64	0.5	2	12	10	15	6	18	9	14	F#	C	viio7/V	1c 1e 1f# 1a
16	4.5	64.5	0.25	1	9	14	12	10	15	13	11	F#	C	(viio7/V)	1c 1e 1f# 1b
16	4.75	64.75	0.25	1	6	11	16	7	19	10	15	F#	C	(viio7/V)	2c 1e 1f#
17	1	65	1	4	11	16	7	19	3	15	13	G	C	V;	1d 2g 1b
17	2	66	0.5	2	7	19	3	15	13	11	16	E	C	Vb/vi	2e 1g# 1b
17	2.5	66.5	0.5	2	10	15	6	18	9	14	12	E	C	(Vb/vi)	1d 1e 1g# 1b
17	3	67	0.5	2	17	8	20	4	16	7	12	A	C	vi	1c 1f 2a
17	3.5	67.5	0.5	2	18	9	14	12	10	15	6	A	C	(vi)	1d 1f 1a 1b
17	4	68	0.5	2	4	16	7	12	17	8	20	C	C	I	1c 2e 1g
17	4.5	68.5	0.5	2	12	10	15	6	18	9	14	F	C	IV7c	1c 1e 1f 1a
18	1	69	0.5	2	14	12	10	15	6	18	9	G	C	V7d	1d 1f 1g 1b
18	1.5	69.5	0.5	2	14	12	10	15	6	18	9	G	C	V7	1d 1f 1g 1b
18	2	70	0.5	2	7	12	17	8	20	4	16	A	C	vi	2c 1e 1a
18	2.5	70.5	0.5	2	15	6	18	9	14	12	10	A	C	(vi)	1c 1d 1f 1a
18	3	71	0.5	2	5	17	8	13	11	9	21	C	C	Ic	1c 1e 2g
18	3.5	71.5	0.5	2	8	13	11	9	14	12	17	C	C	(Ic)	1c 1e 1f 1g
18	4	72	0.5	2	11	16	7	19	3	15	13	G	C	V	1d 2g 1b
18	4.5	72.5	0.5	2	14	12	10	15	6	18	9	G	C	(V)	1d 1f 1g 1b
19	1	73	3	12	3	15	13	11	16	7	19	C	C	I;	2c 1e 1g
