#bar	#beat	#offset	#dur	#count	#S0	#S1	#S2	#S3	#S4	#S5	#S6	#root	#key	#harm	#pitches
0	4	0	0.5	2	13	11	16	7	19	3	15	A	A	I	1c# 1e 2a
0	4.5	0.5	0.5	2	12	17	8	13	11	9	14	A	A	(I)	1e 1g# 1a 1b
1	1	1	0.5	2	20	4	16	7	12	17	8	D	A	IV	1d 2f# 1a
1	1.5	1.5	0.5	2	12	10	15	6	18	9	14	D	A	(IV)	1c# 1e 1f# 1a
1	2	2	0.5	2	15	13	11	16	7	19	3	B	A	ii	1d 1f# 2b
1	2.5	2.5	0.5	2	12	17	8	20	4	16	7	B	A	(ii)	1d 1g# 2b
1	3	3	0.5	2	13	11	16	7	19	3	15	A	A	I	1c# 1e 2a
1	3.5	3.5	0.5	2	17	8	13	11	16	7	12	A	A	(I)	1d 1e 2a
1	4	4	0.5	2	13	11	16	7	19	3	15	A	A	Ib	1c# 1e 2a
1	4.5	4.5	0.5	2	8	13	11	9	21	5	17	A	A	(Ib)	1c# 2e 1a
2	1	5	1	4	18	9	14	12	10	15	6	B	A	ii7	1d 1f# 1a 1b
2	2	6	1	4	8	13	4	16	14	12	17	E	A	V7	1d 2e 1g#
2	3	7	1	4	13	11	16	7	19	3	15	A	A	I;	1c# 1e 2a
2	4	8	0.5	2	13	11	16	7	19	3	15	A	A	I	1c# 1e 2a
2	4.5	8.5	0.5	2	14	12	10	15	13	11	9	A	A	(I)	1d 1e 1a 1b
3	1	9	0.5	2	8	13	11	9	21	5	17	A	A	Ib	1c# 2e 1a
3	1.5	9.5	0.5	2	4	16	7	12	17	8	20	A	A	(Ib)	1c# 2e 1g#
3	2	10	0.5	2	8	13	11	9	21	5	17	A	A	Ib	1c# 2e 1a
3	2.5	10.5	0.5	2	9	14	5	17	15	13	11	A	A	(Ib)	1d 2e 1b
3	3	11	0.5	2	7	19	3	15	13	11	16	E	A	V	2e 1g# 1b
3	3.5	11.5	0.5	2	13	11	9	14	12	17	8	E	A	(V)	1d 1e 1f# 1b
3	4	12	0.5	2	7	12	17	8	20	4	16	A	A	I	2c# 1e 1a
3	4.5	12.5	0.5	2	6	18	9	14	12	10	15	A	A	(I)	1c# 1e 1g# 1b
4	1	13	1	4	12	10	15	6	18	9	14	F#	A	vi7	1c# 1e 1f# 1a
4	2	14	1	4	16	14	12	17	8	13	4	B	A	V7/V	1d# 1a 2b
4	3	15	1	4	7	19	3	15	13	11	16	E	A	V;	2e 1g# 1b
4	4	16	0.5	2	7	19	3	15	13	11	16	E	A	V	2e 1g# 1b
4	4.5	16.5	0.5	2	10	15	6	18	9	14	12	E	A	(V)	1d 1e 1g# 1b
5	1	17	0.5	2	13	11	16	7	19	3	15	A	A	Ib	1c# 1e 2a
5	1.5	17.5	0.5	2	21	5	17	8	13	11	9	D	A	IV	1d 1f# 2a
5	2	18	0.5	2	9	14	12	17	8	13	11	G#	A	viioc	1c# 1d 1g# 1b
5	2.5	18.5	0.5	2	12	17	8	20	4	16	7	G#	A	(viioc)	1d 1g# 2b
5	3	19	0.5	2	13	11	16	7	19	3	15	A	A	I	1c# 1e 2a
5	3.5	19.5	0.5	2	15	13	11	16	7	12	10	G#	A	viioc	1d 1g# 1a 1b
5	4	20	0.5	2	13	11	16	7	19	3	15	A	A	I	1c# 1e 2a
5	4.5	20.5	0.5	2	16	7	12	17	8	20	4	B	A	iib	2d 1f# 1b
6	1	21	2	8	7	19	3	15	13	11	16	E	A	V;	2e 1g# 1b
6	4	24	0.5	2	3	15	13	11	16	7	19	C#	A	V/vi	2c# 1e# 1g#
6	4.5	24.5	0.5	2	6	18	9	14	12	10	15	C#	A	(V/vi)	1c# 1e# 1g# 1b
7	1	25	0.5	2	16	7	19	3	15	13	11	F#	A	vi	1c# 2f# 1a
7	1.5	25.5	0.5	2	20	4	16	7	12	17	8	F#	A	(vi)	1d 2f# 1a
7	2	26	0.5	2	6	18	9	14	12	10	15	E	A	Vb	1c# 1e 1g# 1b
7	2.5	26.5	0.5	2	9	21	5	17	8	13	11	E	A	(Vb)	1e 1g# 2b
7	3	27	0.5	2	13	11	16	7	19	3	15	A	A	I	1c# 1e 2a
7	3.5	27.5	0.5	2	17	8	13	18	9	14	5	A	A	(I)	2d 1a 1b
7	4	28	0.5	2	13	11	16	7	19	3	15	A	A	I	1c# 1e 2a
7	4.5	28.5	0.5	2	9	14	12	10	15	6	18	A	A	(I)	1c# 1e 1g# 1a
8	1	29	0.5	2	15	6	18	9	14	12	10	D	A	IVb	1c# 1d 1f# 1a
8	1.5	29.5	0.25	1	17	8	13	11	9	21	5	D	A	(IVb)	1d 2f# 1b
8	1.75	29.75	0.25	1	20	4	16	7	12	17	8	D	A	(IVb)	1d 2f# 1a
8	2	30	0.5	2	14	12	10	15	6	18	9	E	A	V7b	1d 1f# 1g# 1b
8	2.5	30.5	0.5	2	10	15	6	18	9	14	12	E	A	(V7b)	1d 1e 1g# 1b
8	3	31	1	4	13	11	16	7	19	3	15	A	A	I;	1c# 1e 2a
8	4	32	0.5	2	16	7	19	3	15	13	11	F#	A	vi	1c# 2f# 1a
8	4.5	32.5	0.5	2	20	4	16	7	12	17	8	F#	A	(vi)	1d 2f# 1a
9	1	33	0.5	2	7	19	3	15	13	11	16	E	A	Vb	2e 1g# 1b
9	1.5	33.5	0.5	2	8	13	11	9	21	5	17	A	A	I	1c# 2e 1a
9	2	34	0.5	2	9	21	5	17	8	13	11	E	A	Vb	1e 1g# 2b
9	2.5	34.5	0.5	2	15	13	11	9	14	12	10	E	A	(Vb)	1e 1f# 1a 1b
9	3	35	0.5	2	9	21	5	17	8	13	11	E	A	V	1e 1g# 2b
9	3.5	35.5	0.5	2	19	10	15	6	11	16	7	E	A	(V)	2f# 1a 1b
9	4	36	0.5	2	5	17	8	13	11	9	21	C#	A	iiib	1c# 1e 2g#
9	4.5	36.5	0.5	2	14	12	10	15	6	18	9	G#	A	v7c/iii	1d# 1f# 1g# 1b
10	1	37	0.5	2	9	14	12	10	15	6	18	C#	A	iii7b	1c# 1e 1g# 1a
10	1.5	37.5	0.25	1	11	9	21	5	17	8	13	F#	A	vic	2c# 1f# 1a
10	1.75	37.75	0.25	1	7	12	17	8	20	4	16	F#	A	(vic)	2c# 1e 1a
10	2	38	0.5	2	15	6	18	9	14	12	10	D#	A	viio7/V	1c# 1d# 1f# 1a
10	2.5	38.5	0.5	2	18	9	14	12	10	15	6	D#	A	(viio7/V)	1d# 1f# 1a 1b
10	3	39	1	4	7	19	3	15	13	11	16	E	A	V;	2e 1g# 1b
10	4	40	0.5	2	2	14	12	10	22	6	18	C#	A	iii	2c# 2e
