#bar	#beat	#offset	#dur	#count	#S0	#S1	#S2	#S3	#S4	#S5	#S6	#root	#key	#harm	#pitches
6	1.5	21.5	0.5	2	9	14	5	17	8	13	18	E	G	(vi7b)	1d 1e 2g
6	2	22	0.5	2	14	12	17	8	13	4	16	A	G	V7/V	1c# 1g 2a
6	2.5	22.5	0.25	1	17	8	20	4	16	7	12	A	G	(V7/V)	1c# 1f# 2a
6	2.75	22.75	0.25	1	13	11	16	7	19	3	15	A	G	(V7/V)	1c# 1e 2a
6	3	23	1	4	19	3	15	13	11	16	7	D	G	V;	2d 1f# 1a
6	4	24	1	4	13	11	9	21	5	17	8	G	G	Ib	2d 1g 1b
7	1	25	0.5	2	7	12	10	15	13	11	16	C	G	IV	1c 1d 1e 1g
7	1.5	25.5	0.25	1	7	12	10	15	13	11	16	C	G	(IV)	1c 1d 1e 1g
7	1.75	25.75	0.25	1	10	15	6	18	9	14	12	C	G	(IV)	1d 1e 1g 1b
7	2	26	0.5	2	3	15	13	11	16	7	19	C	G	IVb	2c 1e 1g
7	2.5	26.5	0.5	2	4	16	7	12	17	8	20	C	G	(IVb)	1c 2e 1g
7	3	27	0.5	2	19	3	15	13	11	16	7	D	G	Vb	2d 1f# 1a
7	3.5	27.5	0.5	2	13	4	16	14	12	17	8	D	G	V7	1c 2d 1f#
7	4	28	0.5	2	10	15	6	18	9	14	12	E	G	vi7	1d 1e 1g 1b
7	4.5	28.5	0.5	2	17	8	20	4	16	7	12	F#	G	vii	1c 1f# 2a
8	1	29	0.25	1	14	19	10	15	6	11	9	G	G	I	1g 1a 2b
8	1.25	29.25	0.25	1	11	16	14	12	10	8	13	G	G	(I)	1c 1g 1a 1b
8	1.5	29.5	0.5	2	11	16	7	19	3	15	13	G	G	(I)	1d 2g 1b
8	2	30	0.5	2	16	7	12	17	8	13	11	D	G	V	2d 1g 1a
8	2.5	30.5	0.5	2	15	6	18	9	14	12	10	D	G	(V)	1c 1d 1f# 1a
8	3	31	1	4	7	19	3	15	13	11	16	E	G	vi;	2e 1g 1b
8	4	32	1	4	7	19	3	15	13	11	16	E	G	vi	2e 1g 1b
9	1	33	0.5	2	18	9	14	5	17	8	13	D	G	Vb	1e 1f# 2a
9	1.5	33.5	0.25	1	21	5	17	8	13	11	9	D	G	(Vb)	1d 1f# 2a
9	1.75	33.75	0.25	1	17	8	20	4	16	7	12	D	G	(Vb)	1c 1f# 2a
9	2	34	0.5	2	11	16	7	19	3	15	13	G	G	I	1d 2g 1b
9	2.5	34.5	0.5	2	18	9	14	12	10	15	6	G	G	(I)	1d 1f# 1a 1b
9	3	35	0.5	2	7	19	3	15	13	11	16	E	G	vi	2e 1g 1b
9	3.5	35.5	0.5	2	10	15	6	18	9	14	12	E	G	(vi)	1d 1e 1g 1b
9	4	36	0.5	2	13	11	16	7	19	3	15	A	G	ii	1c 1e 2a
9	4.5	36.5	0.5	2	17	8	20	4	16	7	12	A	G	(ii)	1c 1f# 2a
10	1	37	0.5	2	12	17	8	20	4	16	7	G	G	Ib	1d 1g 2b
10	1.5	37.5	0.5	2	9	14	12	17	8	13	11	G	G	(Ib)	1c 1d 1g 1b
10	2	38	0.5	2	16	7	12	17	8	13	11	D	G	V	2d 1g 1a
10	2.5	38.5	0.25	1	19	3	15	13	11	16	7	D	G	(V)	2d 1f# 1a
10	2.75	38.75	0.25	1	15	6	18	9	14	12	10	D	G	(V)	1c 1d 1f# 1a
10	3	39	1	4	11	16	7	19	3	15	13	G	G	I;	1d 2g 1b
