#bar	#beat	#offset	#dur	#count	#S0	#S1	#S2	#S3	#S4	#S5	#S6	#root	#key	#harm	#pitches
0	4	0	0.5	1	16	7	12	17	8	20	4	B	b	i	2d 1f# 1b
0	4.5	0.5	0.5	1	13	11	9	21	5	17	8	B	b	(i)	2d 1g 1b
1	1	1	1	2	19	3	15	13	11	16	7	D	b	IIIb	2d 1f# 1a
1	2	2	0.5	1	11	16	7	19	3	15	13	G	b	VI	1d 2g 1b
1	2.5	2.5	0.5	1	8	13	11	16	7	12	17	G	b	(VI)	1c# 1d 2g
1	3	3	0.5	1	19	3	15	13	11	16	7	D	b	IIIb	2d 1f# 1a
1	3.5	3.5	0.5	1	12	10	8	13	18	9	14	D	b	(IIIb)	1d 2e 1a
1	4	4	1	2	19	3	15	13	11	16	7	D	b	III	2d 1f# 1a
2	1	5	1	2	10	15	6	18	9	14	12	E	b	V7b/-VII	1d 1e 1g# 1b
2	2	6	0.5	1	13	11	16	7	19	3	15	A	b	V7/III	1c# 1e 2a
2	2.5	6.5	0.5	1	9	14	12	10	15	6	18	A	b	(V7/III)	1c# 1e 1g 1a
2	3	7	1	2	19	3	15	13	11	16	7	D	b	III;	2d 1f# 1a
2	4	8	1	2	12	17	8	20	4	16	7	G#	b	viiob/-VII	1d 1g# 2b
3	1	9	1	2	13	11	16	7	19	3	15	A	b	-VII	1c# 1e 2a
3	2	10	0.5	1	7	19	3	15	13	11	16	E	b	iv	2e 1g 1b
3	2.5	10.5	0.5	1	4	16	7	12	17	8	20	E	b	(iv)	1c# 2e 1g
3	3	11	0.5	1	16	7	12	17	8	20	4	B	b	i	2d 1f# 1b
3	3.5	11.5	0.5	1	15	6	18	9	14	12	10	B	b	(i)	1c# 1d 1f# 1a
3	4	12	0.5	1	7	19	3	15	13	11	16	E	b	iv	2e 1g 1b
3	4.5	12.5	0.5	1	17	8	13	11	9	21	5	B	b	ic	1d 2f# 1b
4	1	13	1	2	6	18	9	14	12	10	15	C#	b	ii7Db	1c# 1e 1g 1b
4	2	14	0.5	1	16	7	19	3	15	13	11	F#	b	V7	1c# 2f# 1a#
4	2.5	14.5	0.5	1	11	9	14	5	17	15	13	F#	b	(V7)	1c# 1e 2f#
4	3	15	1	2	15	13	11	16	7	19	3	B	b	i	1d 1f# 2b
4	4	16	1	2	13	11	16	7	19	3	15	A	b	-VIIb	1c# 1e 2a
5	1	17	0.5	1	21	5	17	8	13	11	9	D	b	III	1d 1f# 2a
5	1.5	17.5	0.5	1	18	9	14	5	17	8	13	D	b	(III)	1e 1f# 2a
5	2	18	0.5	1	22	6	18	2	14	12	10	D	b	(III)	2f# 2a
5	2.5	18.5	0.5	1	16	14	12	10	8	13	11	D	b	(III)	1f# 1g 1a 1b
5	3	19	0.5	1	7	12	17	8	20	4	16	A	b	-VII	2c# 1e 1a
5	3.5	19.5	0.5	1	15	6	18	9	14	12	10	A	b	(-VII)	1c# 1d 1f# 1a
5	4	20	1	2	9	14	12	10	15	6	18	A#	b	vii7o	1c# 1e 1g 1a#
6	1	21	0.5	1	16	7	12	17	8	20	4	B	b	i	2d 1f# 1b
6	1.5	21.5	0.5	1	12	10	15	13	11	16	7	B	b	(i)	1c# 1d 1f# 1b
6	2	22	1	2	10	15	6	18	9	14	12	E#	b	vii7o/V	1d 1e# 1g# 1b
6	3	23	1	2	16	7	19	3	15	13	11	F#	b	V	1c# 2f# 1a#
6	4	24	0.5	1	15	13	11	16	7	19	3	B	b	i	1d 1f# 2b
6	4.5	24.5	0.5	1	18	9	14	12	10	15	6	B	b	(i)	1d 1f# 1a 1b
7	1	25	0.5	1	9	21	5	17	8	13	11	E	b	V/-VII	1e 1g# 2b
7	1.5	25.5	0.5	1	15	13	11	9	14	12	10	E	b	(V/-VII)	1e 1f# 1a 1b
7	2	26	0.5	1	7	19	3	15	13	11	16	E	b	(V/-VII)	2e 1g# 1b
7	2.5	26.5	0.5	1	4	16	7	12	17	8	20	E	b	(V/-VII)	1c# 2e 1g#
7	3	27	0.5	1	20	4	16	7	12	17	8	D	b	III	1d 2f# 1a
7	3.5	27.5	0.5	1	14	12	10	15	6	18	9	D	b	(III)	1d 1f# 1g# 1b
7	4	28	1	2	7	12	17	8	20	4	16	A	b	-VII	2c# 1e 1a
8	1	29	1	2	18	9	14	12	10	15	6	B	b	V7b/IV	1d# 1f# 1a 1b
8	2	30	0.5	1	7	19	3	15	13	11	16	E	b	V7/-VII	2e 1g# 1b
8	2.5	30.5	0.5	1	10	15	6	18	9	14	12	E	b	(V7/-VII)	1d 1e 1g# 1b
8	3	31	1	2	13	11	16	7	19	3	15	A	b	-VII	1c# 1e 2a
8	4	32	1	2	13	11	9	21	5	17	8	G#	b	viiob/-VII	2d 1g# 1b
9	1	33	0.5	1	7	12	17	8	20	4	16	A	b	-VIIb	2c# 1e 1a
9	1.5	33.5	0.5	1	11	9	14	12	17	8	13	A	b	(-VIIb)	1c# 1d 1e 1a
9	2	34	0.5	1	7	19	3	15	13	11	16	E	b	V/-VII	2e 1g# 1b
9	2.5	34.5	0.5	1	8	13	11	9	21	5	17	E	b	(V/-VII)	1c# 2e 1a#
9	3	35	0.5	1	15	13	11	16	7	19	3	B	b	i	1d 1f# 2b
9	3.5	35.5	0.5	1	18	9	14	12	10	15	6	B	b	(i)	1d 1f# 1a 1b
9	4	36	0.5	1	9	21	5	17	8	13	11	E	b	iv	1e 1g 2b
9	4.5	36.5	0.5	1	17	8	13	11	9	21	5	B	b	ic	1d 2f# 1b
10	1	37	1	2	6	18	9	14	12	10	15	C#	b	ii7Db	1c# 1e 1g 1b
10	2	38	0.5	1	16	7	19	3	15	13	11	F#	b	V7	1c# 2f# 1a#
10	2.5	38.5	0.5	1	12	10	15	6	18	9	14	F#	b	(V7)	1c# 1e 1f# 1a#
10	3	39	1	2	15	13	11	16	7	19	3	B	b	i;	1d 1f# 2b
