#bar	#beat	#offset	#dur	#count	#S0	#S1	#S2	#S3	#S4	#S5	#S6	#root	#key	#harm	#pitches
0	3	0	1	4	16	7	19	3	15	13	11	F	F	I	1c 2f 1a
1	1	1	0.5	2	16	7	19	3	15	13	11	F	F	I	1c 2f 1a
1	1.5	1.5	0.5	2	13	11	16	7	12	17	8	F	F	(I)	1c 2f 1b-
1	2	2	0.5	2	20	4	16	7	12	17	8	F	F	(I)	1d 2f 1a
1	2.5	2.5	0.5	2	6	18	2	14	12	10	22	E	F	vii	2e 2g
1	3	3	0.5	2	20	4	16	7	12	17	8	D	F	vi	1d 2f 1a
1	3.5	3.5	0.5	2	17	8	13	11	9	21	5	D	F	(vi)	1d 2f 1b-
2	1	4	1	4	7	12	17	8	13	11	16	C	F	V	2c 1f 1g
2	2	5	0.5	2	3	15	13	11	16	7	19	C	F	(V)	2c 1e 1g
2	2.5	5.5	0.5	2	11	9	14	12	10	15	13	C	F	(V)	1c 1d 1f 1g
2	3	6	0.5	2	5	17	8	13	11	9	21	C	F	Vb	1c 1e 2g
2	3.5	6.5	0.5	2	4	16	14	12	10	8	20	C	F	(Vb)	2c 2g
3	1	7	0.5	2	13	11	16	7	12	10	15	F	F	I	1c 1f 1g 1a
3	1.5	7.5	0.5	2	12	10	15	6	18	9	14	F	F	(I)	1c 1e 1f 1a
3	2	8	0.5	2	16	7	19	3	15	13	11	F	F	(I)	1c 2f 1a
3	2.5	8.5	0.5	2	12	10	15	6	18	9	14	F	F	(I)	1c 1e 1f 1a
3	3	9	1	4	16	7	12	17	8	20	4	B	F	viib/V	2d 1f 1b
4	1	10	1	4	7	12	17	8	13	11	16	C	F	V;	2c 1f 1g
4	2	11	1	4	3	15	13	11	16	7	19	C	F	(V;)	2c 1e 1g
4	3	12	1	4	6	18	9	14	12	10	15	C	F	V7b	1c 1e 1g 1b-
5	1	13	0.5	2	13	11	16	7	12	10	15	F	F	I	1c 1f 1g 1a
