#bar	#beat	#offset	#dur	#count	#S0	#S1	#S2	#S3	#S4	#S5	#S6	#root	#key	#harm	#pitches
4	2	14	0.5	2	18	9	14	12	10	15	6	B	a	ii7Dc	1d 1f 1a 1b
4	2.5	14.5	0.5	2	8	13	11	9	21	5	17	A	a	ic	1c 2e 1a
4	3	15	0.5	2	15	6	18	9	14	12	10	D#	a	vii7D/V	1c 1d# 1f# 1a
4	3.5	15.5	0.5	2	18	9	14	12	10	15	6	D#	a	(vii7D/V)	1d# 1f# 1a 1b
4	4	16	1	4	7	19	3	15	13	11	16	E	a	V	2e 1g# 1b
5	1	17	3	12	13	11	16	7	19	3	15	A	a	I	1c# 1e 2a
5	4	20	1	4	7	19	3	15	13	11	16	E	a	V	2e 1g# 1b
6	1	21	0.25	1	13	11	16	7	19	3	15	A	a	i	1c 1e 2a
6	1.25	21.25	0.25	1	12	10	22	6	18	2	14	A	a	(i)	2c 2a
6	1.5	21.5	0.5	2	17	8	20	4	16	7	12	A	a	(i)	1c 1f 2a
6	2	22	0.5	2	14	12	10	15	6	18	9	G	a	V7/III	1d 1f 1g 1b
6	2.5	22.5	0.25	1	13	11	9	14	12	17	8	G	a	(V7/III)	1d 1e 1f 1b
6	2.75	22.75	0.25	1	17	8	13	11	9	21	5	G	a	(V7/III)	1d 2f 1b
6	3	23	0.5	2	2	14	12	10	22	6	18	C	a	III	2c 2e
6	3.5	23.5	0.5	2	11	9	7	19	10	15	13	C	a	(III)	2d 1e 1g
6	4	24	0.5	2	2	14	12	10	22	6	18	C	a	III	2c 2e
6	4.5	24.5	0.5	2	5	17	8	13	18	9	14	C	a	(III)	1c 2e 1b-
7	1	25	0.5	2	19	3	15	13	11	16	7	D	a	iv	2d 1f 1a
7	1.5	25.5	0.25	1	15	6	11	16	14	12	10	D	a	(iv)	2d 1e 1a
7	1.75	25.75	0.25	1	19	3	15	13	11	16	7	D	a	(iv)	2d 1f 1a
7	2	26	0.5	2	11	16	7	19	3	15	13	G	a	V7/III	1d 2g 1b
7	2.5	26.5	0.5	2	14	12	10	15	6	18	9	G	a	(V7/III)	1d 1f 1g 1b
7	3	27	1	4	3	15	13	11	16	7	19	C	a	III;	2c 1e 1g
7	4	28	1	4	3	15	13	11	16	7	19	C	a	III	2c 1e 1g
8	1	29	0.5	2	13	4	16	14	12	17	8	D	a	iv	1c 2d 1f
8	1.5	29.5	0.5	2	16	7	12	17	8	20	4	D	a	(iv)	2d 1f 1b
8	2	30	0.5	2	15	6	18	9	14	12	10	D#	a	vii7D/V	1c 1d# 1f# 1a
8	2.5	30.5	0.25	1	11	9	14	12	10	15	13	D#	a	(vii7D/V)	1c 1d# 1f# 1g#
8	2.75	30.75	0.25	1	15	6	18	9	14	12	10	D#	a	(vii7D/V)	1c 1d# 1f# 1a
8	3	31	0.5	2	7	19	3	15	13	11	16	E	a	V7	2e 1g# 1b
8	3.5	31.5	0.5	2	10	15	6	18	9	14	12	E	a	(V7)	1d 1e 1g# 1b
8	4	32	0.5	2	17	8	20	4	16	7	12	F	a	VI	1c 1f 2a
8	4.5	32.5	0.5	2	20	11	16	7	12	10	8	F	a	(VI)	1f 2a 1b
9	1	33	0.5	2	15	6	18	9	14	12	10	D#	a	vii7D/V	1c 1d# 1f# 1a
9	1.5	33.5	0.5	2	15	6	18	9	14	12	10	D#	a	(vii7D/V)	1c 1d# 1f# 1a
9	2	34	0.5	2	15	13	11	9	14	12	10	E	a	V7	1e 1f 1a 1b
9	2.5	34.5	0.25	1	7	19	3	15	13	11	16	E	a	(V7)	2e 1g# 1b
9	2.75	34.75	0.25	1	10	15	6	18	9	14	12	E	a	(V7)	1d 1e 1g# 1b
9	3	35	1	4	13	11	16	7	19	3	15	A	a	I;	1c# 1e 2a
