#bar	#beat	#offset	#dur	#count	#S0	#S1	#S2	#S3	#S4	#S5	#S6	#root	#key	#harm	#pitches
0	4	0	0.5	2	5	17	1	13	18	9	21	E	a	V7	3e 1g#
0	4.5	0.5	0.5	2	8	13	4	16	14	12	17	E	a	(V7)	1d 2e 1g#
1	1	1	0.5	2	17	8	20	4	16	7	12	F	a	VI	1c 1f 2a
1	1.5	1.5	0.5	2	21	5	17	8	13	11	9	F	a	(VI)	1d 1f 2a
1	2	2	0.5	2	11	16	7	19	3	15	13	G	a	-VII	1d 2g 1b
1	2.5	2.5	0.5	2	8	20	4	16	7	12	17	G	a	(-VII)	1e 2g 1b
1	3	3	0.5	2	12	10	15	6	18	9	14	F	a	VI7b	1c 1e 1f 1a
1	3.5	3.5	0.5	2	16	7	12	17	8	20	4	B	a	iio	2d 1f 1b
1	4	4	0.5	2	7	12	10	15	13	11	16	C	a	III	1c 1d 1e 1g
1	4.5	4.5	0.5	2	3	15	13	11	16	7	19	C	a	(III)	2c 1e 1g
2	1	5	0.5	2	15	6	18	9	14	12	10	D	a	iv	1c 1d 1f 1a
2	1.5	5.5	0.5	2	11	9	14	12	10	15	13	D	a	(iv)	1c 1d 1f 1g#
2	2	6	0.5	2	18	9	14	12	10	15	6	D	a	(iv)	1d 1f 1a 1b
2	2.5	6.5	0.5	2	21	5	17	8	13	11	9	D	a	(iv)	1d 1f 2a
2	3	7	1	4	7	19	3	15	13	11	16	E	a	V	2e 1g# 1b
2	4	8	1	4	7	19	3	15	13	11	16	E	a	V	2e 1g# 1b
3	1	9	0.5	2	13	11	16	7	19	3	15	A	a	i	1c 1e 2a
3	1.5	9.5	0.5	2	6	18	9	14	12	10	15	A	a	(i)	1c 1e 1g 1b
3	2	10	0.5	2	11	9	21	5	17	8	13	F	a	VI	2c 1f 1a
3	2.5	10.5	0.5	2	7	12	17	8	20	4	16	F	a	(VI)	2c 1e 1a
3	3	11	0.5	2	18	9	14	12	10	15	6	B	a	ii7D	1d 1f 1a 1b
3	3.5	11.5	0.25	1	14	12	17	8	13	11	9	B	a	(ii7D)	1c 1f 1a 1b
3	3.75	11.75	0.25	1	18	9	14	12	10	15	6	B	a	(ii7D)	1d 1f 1a 1b
3	4	12	0.5	2	7	19	3	15	13	11	16	E	a	V7	2e 1g# 1b
3	4.5	12.5	0.5	2	10	15	6	18	9	14	12	E	a	(V7)	1d 1e 1g# 1b
4	1	13	3	12	13	11	16	7	19	3	15	A	a	i	1c 1e 2a
4	4	16	0.5	2	13	11	16	7	19	3	15	A	a	i	1c 1e 2a
4	4.5	16.5	0.5	2	9	14	12	10	15	6	18	A	a	(i)	1c 1e 1g 1a
5	1	17	0.5	2	16	7	12	17	8	20	4	B	a	iiob	2d 1f 1b
5	1.5	17.5	0.5	2	15	6	18	9	14	12	10	B	a	(iiob)	1c 1d 1f 1a
5	2	18	0.5	2	7	19	3	15	13	11	16	E	a	v	2e 1g 1b
5	2.5	18.5	0.5	2	10	15	6	18	9	14	12	E	a	(v)	1d 1e 1g 1b
5	3	19	0.5	2	17	8	20	4	16	7	12	F	a	VI	1c 1f 2a
5	3.5	19.5	0.5	2	9	14	12	10	15	6	18	F	a	(VI)	1c 1e 1g 1a
5	4	20	0.5	2	17	8	13	11	9	21	5	B	a	iiob	1d 2f 1b
5	4.5	20.5	0.5	2	14	12	10	15	6	18	9	B	a	(iiob)	1d 1f 1g 1b
6	1	21	0.5	2	17	8	20	4	16	7	12	F	a	VIb	1c 1f 2a
6	1.5	21.5	0.5	2	14	12	17	8	13	11	9	F	a	(VIb)	1c 1f 1a 1b
