#bar	#beat	#offset	#dur	#count	#S0	#S1	#S2	#S3	#S4	#S5	#S6	#root	#key	#harm	#pitches
9	3.5	35.5	0.5	1	6	18	9	14	12	10	15	C#	D	viio7c	1c# 1e 1g 1b
9	4	36	0.5	1	20	4	16	7	12	17	8	D	D	I7b	1d 2f# 1a
9	4.5	36.5	0.5	1	12	10	15	6	18	9	14	D	D	(I7b)	1c 1e 1f# 1a
10	1	37	1	2	18	9	14	12	10	15	6	B	D	V7b/ii	1d# 1f# 1a 1b
10	2	38	0.5	1	7	19	3	15	13	11	16	E	D	ii	2e 1g 1b
10	2.5	38.5	0.5	1	10	15	6	11	16	14	12	E	D	(ii)	2e 1f# 1b
10	3	39	1	2	15	13	11	16	7	19	3	B	D	VI;	1d# 1f# 2b
10	4	40	1	2	15	6	18	9	14	12	10	D	D	V7b/IV	1c 1d 1f# 1a
11	1	41	0.5	1	11	16	7	19	3	15	13	G	D	IV	1d 2g 1b
11	1.5	41.5	0.5	1	15	13	11	16	7	12	10	G	D	(IV)	1d 1g 1a 1b
11	2	42	0.5	1	15	13	11	16	7	19	3	B	D	vi7	1d 1f# 2b
11	2.5	42.5	0.5	1	18	9	14	12	10	15	6	B	D	(vi7)	1d 1f# 1a 1b
11	3	43	0.5	1	10	15	6	18	9	14	12	E	D	ii7	1d 1e 1g 1b
11	3.5	43.5	0.5	1	9	14	5	17	15	13	11	E	D	(ii7)	1d 2e 1b
11	4	44	0.5	1	13	11	16	7	19	3	15	A	D	V	1c# 1e 2a
11	4.5	44.5	0.5	1	9	14	12	10	15	6	18	A	D	(V)	1c# 1e 1g 1a
12	1	45	3	6	19	3	15	13	11	16	7	D	D	I;	2d 1f# 1a
