#bar	#beat	#offset	#dur	#count	#S0	#S1	#S2	#S3	#S4	#S5	#S6	#root	#key	#harm	#pitches
4	2.75	13.75	0.25	1	12	10	15	13	11	9	14	A	D	(V)	1c# 1d 1g 1a
4	3	14	2	8	17	1	13	18	9	21	5	D	D	I;	3d 1f#
5	1	16	1	4	13	11	16	7	19	3	15	A	D	V	1c# 1e 2a
5	2	17	1	4	13	11	16	7	19	3	15	A	D	V	1c# 1e 2a
5	3	18	0.5	2	19	3	15	13	11	16	7	D	D	I	2d 1f# 1a
5	3.5	18.5	0.5	2	16	7	12	17	8	13	11	D	D	(I)	2d 1g# 1a
5	4	19	0.5	2	17	8	20	4	16	7	12	F#	D	iii	1c# 1f# 2a
5	4.5	19.5	0.5	2	13	11	16	7	19	3	15	F#	D	(iii)	1c# 1e 2a
6	1	20	1	4	18	9	14	12	10	15	6	B	D	vi7b	1d 1f# 1a 1b
6	2	21	0.5	2	11	16	7	12	17	8	13	E	D	V/V	2e 1a 1b
6	2.5	21.5	0.5	2	10	15	6	18	9	14	12	E	D	(V/V)	1d 1e 1g# 1b
6	3	22	1	4	18	9	21	5	17	1	13	A	D	V	1c# 3a
6	4	23	1	4	18	9	21	5	17	1	13	A	D	V;	1c# 3a
7	1	24	0.5	2	7	19	3	15	13	11	16	E	D	ii	2e 1g 1b
7	1.5	24.5	0.5	2	11	16	7	12	10	15	13	E	D	(ii)	1e 1f# 1g 1b
7	2	25	0.5	2	8	20	4	16	7	12	17	E	D	(ii)	1e 2g 1b
7	2.5	25.5	0.5	2	9	14	12	10	15	6	18	E	D	(ii)	1c# 1e 1g 1a
7	3	26	0.5	2	15	13	11	16	7	19	3	B	D	vi	1d 1f# 2b
7	3.5	26.5	0.5	2	12	10	15	13	11	16	7	B	D	(vi)	1c# 1d 1f# 1b
7	4	27	0.5	2	16	7	12	17	8	20	4	B	D	vib	2d 1f# 1b
7	4.5	27.5	0.5	2	13	11	9	14	12	17	8	B	D	(vib)	1d 1e 1f# 1b
8	1	28	1	4	13	11	16	7	12	17	8	F#	D	V/vi	1c# 2f# 1b
8	2	29	0.5	2	16	7	19	3	15	13	11	F#	D	(V/vi)	1c# 2f# 1a#
8	2.5	29.5	0.5	2	12	10	15	6	18	9	14	F#	D	(V/vi)	1c# 1e 1f# 1a#
8	3	30	1	4	13	18	9	21	5	17	1	B	D	vi	1d 3b
8	4	31	1	4	13	18	9	21	5	17	1	B	D	vi;	1d 3b
9	1	32	1	4	19	3	15	13	11	16	7	D	D	I	2d 1f# 1a
9	2	33	1	4	19	3	15	13	11	16	7	D	D	I	2d 1f# 1a
9	3	34	0.5	2	11	16	7	19	3	15	13	G	D	IV	1d 2g 1b
9	3.5	34.5	0.5	2	14	12	10	15	6	18	9	G	D	(IV)	1d 1f# 1g 1b
9	4	35	1	4	13	11	16	7	19	3	15	A	D	V	1c# 1e 2a
10	1	36	0.5	2	17	8	13	18	9	14	5	B	D	vi7	2d 1a 1b
10	1.5	36.5	0.5	2	18	9	14	12	10	15	6	B	D	(vi7)	1d 1f# 1a 1b
10	2	37	0.5	2	10	15	6	18	9	14	12	E	D	V7c/V	1d 1e 1g# 1b
10	2.5	37.5	0.5	2	13	11	9	21	5	17	8	E	D	(V7c/V)	2d 1g# 1b
10	3	38	2	8	13	11	16	7	19	3	15	A	D	V;	1c# 1e 2a
11	1	40	1	4	11	16	7	19	3	15	13	G	D	IV	1d 2g 1b
11	2	41	0.5	2	19	3	15	13	11	16	7	D	D	I	2d 1f# 1a
11	2.5	41.5	0.5	2	15	6	18	9	14	12	10	D	D	(I)	1c# 1d 1f# 1a
11	3	42	0.5	2	8	20	4	16	7	12	17	E	D	ii	1e 2g 1b
11	3.5	42.5	0.5	2	5	17	8	13	11	9	21	E	D	(ii)	1c# 1e 2g
11	4	43	1	4	20	4	16	7	12	17	8	D	D	Ib	1d 2f# 1a
12	1	44	0.5	2	10	15	6	18	9	14	12	E	D	ii7b	1d 1e 1g 1b
12	1.5	44.5	0.5	2	9	14	5	17	15	13	11	E	D	(ii7b)	1d 2e 1b
12	2	45	0.5	2	13	11	16	7	19	3	15	A	D	V	1c# 1e 2a
12	2.5	45.5	0.25	1	16	7	19	10	15	6	11	A	D	(V)	1c# 1d 2a
12	2.75	45.75	0.25	1	12	10	15	13	11	9	14	A	D	(V)	1c# 1d 1g 1a
12	3	46	2	8	17	1	13	18	9	21	5	D	D	I;	3d 1f#
