#bar	#beat	#offset	#dur	#count	#S0	#S1	#S2	#S3	#S4	#S5	#S6	#root	#key	#harm	#pitches
5	4.5	20.5	0.5	1	9	14	12	10	15	6	18	C#	D	(viib)	1c# 1e 1g 1a
6	1	21	1	2	13	11	9	21	5	17	8	G	D	IVc	2d 1g 1b
6	2	22	0.5	1	19	3	15	13	11	16	7	D	D	I	2d 1f# 1a
6	2.5	22.5	0.5	1	11	9	7	19	10	15	13	D	D	(I)	2d 1e 1g
6	3	23	1	2	19	3	15	13	11	16	7	D	D	I;	2d 1f# 1a
6	4	24	1	2	19	3	15	13	11	16	7	D	D	I	2d 1f# 1a
7	1	25	1	2	11	16	7	19	3	15	13	G	D	IV	1d 2g 1b
7	2	26	0.5	1	19	3	15	13	11	16	7	D	D	I	2d 1f# 1a
7	2.5	26.5	0.5	1	15	6	18	9	14	12	10	D	D	(I)	1c# 1d 1f# 1a
7	3	27	0.5	1	11	16	7	12	10	15	13	E	D	ii	1e 1f# 1g 1b
7	3.5	27.5	0.5	1	15	13	11	9	7	19	10	E	D	(ii)	2f# 1g 1b
7	4	28	0.5	1	8	20	4	16	7	12	17	E	D	iib	1e 2g 1b
7	4.5	28.5	0.5	1	12	17	8	13	11	9	14	E	D	(iib)	1e 1g 1a 1b
8	1	29	3	6	15	13	11	16	7	19	3	B	D	VI;	1d# 1f# 2b
8	4	32	1	2	10	15	6	18	9	14	12	E	D	V7b/V	1d 1e 1g# 1b
9	1	33	0.5	1	13	11	16	7	19	3	15	A	D	V	1c# 1e 2a
9	1.5	33.5	0.5	1	17	8	13	11	16	7	12	A	D	(V)	1d 1e 2a
9	2	34	0.5	1	8	13	11	9	21	5	17	A	D	Vb	1c# 2e 1a
9	2.5	34.5	0.5	1	4	16	7	12	17	8	20	A	D	(Vb)	1c# 2e 1g#
9	3	35	0.5	1	20	4	16	7	12	17	8	D	D	Ib	1d 2f# 1a
9	3.5	35.5	0.5	1	14	12	10	15	6	18	9	D	D	(Ib)	1d 1f# 1g# 1b
9	4	36	0.5	1	7	12	17	8	20	4	16	A	D	V	2c# 1e 1a
9	4.5	36.5	0.5	1	13	11	16	7	19	3	15	A	D	(V)	1c# 1e 2a
10	1	37	0.5	1	17	8	13	11	9	21	5	B	D	vib	1d 2f# 1b
10	1.5	37.5	0.5	1	15	13	11	16	7	19	3	B	D	(vib)	1d 1f# 2b
10	2	38	1	2	7	19	3	15	13	11	16	E	D	V/V	2e 1g# 1b
10	3	39	1	2	13	11	16	7	19	3	15	A	D	V;	1c# 1e 2a
10	4	40	0.5	1	19	3	15	13	11	16	7	D	D	I	2d 1f# 1a
10	4.5	40.5	0.5	1	15	6	18	9	14	12	10	D	D	(I)	1c# 1d 1f# 1a
11	1	41	0.5	1	11	16	7	19	3	15	13	G	D	IVb	1d 2g 1b
11	1.5	41.5	0.5	1	7	19	10	15	6	11	16	G	D	(IVb)	1c# 2g 1b
11	2	42	1	2	21	5	17	8	13	11	9	D	D	Ic	1d 1f# 2a
11	3	43	1	2	10	15	6	18	9	14	12	E	D	ii7b	1d 1e 1g 1b
11	4	44	0.5	1	13	11	16	7	19	3	15	A	D	V	1c# 1e 2a
11	4.5	44.5	0.5	1	18	9	21	5	17	1	13	A	D	(V)	1c# 3a
12	1	45	3	6	19	3	15	13	11	16	7	D	D	I;	2d 1f# 1a
